"","author","title","words","kind","total","appearance"
"1709","Eliot, George","The Mill on the Floss","Anne","person",0.5,68
"1710","Eliot, George","The Mill on the Floss","Aristotle","person",16.6666666666667,3
"1711","Eliot, George","The Mill on the Floss","Aunt Glegg","person",5.525,40
"1712","Eliot, George","The Mill on the Floss","Banks","person",2.71428571428571,7
"1713","Eliot, George","The Mill on the Floss","Basset","location",0.733333333333333,15
"1714","Eliot, George","The Mill on the Floss","Baxter","person",1.75,4
"1715","Eliot, George","The Mill on the Floss","Beatrice","person",0,1
"1716","Eliot, George","The Mill on the Floss","Ben","person",1.31666666666667,60
"1717","Eliot, George","The Mill on the Floss","Bessy","person",0.09375,64
"1718","Eliot, George","The Mill on the Floss","Bill","person",2.28571428571429,14
"1719","Eliot, George","The Mill on the Floss","Bob Jakin","person",0.580838323353293,167
"1720","Eliot, George","The Mill on the Floss","Britain","location",10.5,2
"1721","Eliot, George","The Mill on the Floss","Bunch","person",0,5
"1722","Eliot, George","The Mill on the Floss","Bunyan","location",-4,1
"1723","Eliot, George","The Mill on the Floss","Burke","person",3,1
"1724","Eliot, George","The Mill on the Floss","Burns","person",1,1
"1725","Eliot, George","The Mill on the Floss","Buxton","location",0,1
"1726","Eliot, George","The Mill on the Floss","Byron","person",9,1
"1727","Eliot, George","The Mill on the Floss","Canada","location",15,1
"1728","Eliot, George","The Mill on the Floss","Canterbury","location",2,2
"1729","Eliot, George","The Mill on the Floss","castle","person",-2.66666666666667,6
"1730","Eliot, George","The Mill on the Floss","Caucasus","location",6,1
"1731","Eliot, George","The Mill on the Floss","Charles","person",20,2
"1732","Eliot, George","The Mill on the Floss","Charles Grandison","person",20,1
"1733","Eliot, George","The Mill on the Floss","China","location",-0.666666666666667,3
"1734","Eliot, George","The Mill on the Floss","Cleveland","location",1,1
"1735","Eliot, George","The Mill on the Floss","Cologne","location",-1,1
"1736","Eliot, George","The Mill on the Floss","Columbus","location",2,1
"1737","Eliot, George","The Mill on the Floss","Daniel Defoe","person",-4,1
"1738","Eliot, George","The Mill on the Floss","Denmark","location",0,1
"1739","Eliot, George","The Mill on the Floss","Devil","location",-2.33333333333333,12
"1740","Eliot, George","The Mill on the Floss","Devils","location",0,1
"1741","Eliot, George","The Mill on the Floss","Dick Brumby","person",-1,1
"1742","Eliot, George","The Mill on the Floss","Doctor Turnbull","person",4,1
"1743","Eliot, George","The Mill on the Floss","Dolly","person",0,1
"1744","Eliot, George","The Mill on the Floss","Dorlcote","location",2.875,32
"1745","Eliot, George","The Mill on the Floss","Dorlcote Mill","location",3.1,30
"1746","Eliot, George","The Mill on the Floss","Earl","person",2.28421052631579,95
"1747","Eliot, George","The Mill on the Floss","earth","location",4.33333333333333,33
"1748","Eliot, George","The Mill on the Floss","Easter","person",-3.66666666666667,3
"1749","Eliot, George","The Mill on the Floss","Eden","person",6.375,8
"1750","Eliot, George","The Mill on the Floss","Edward","person",-8,1
"1751","Eliot, George","The Mill on the Floss","Edward Tulliver","person",-8,1
"1752","Eliot, George","The Mill on the Floss","Elle","person",5.24137931034483,58
"1753","Eliot, George","The Mill on the Floss","Ellen","person",9.63157894736842,19
"1754","Eliot, George","The Mill on the Floss","England","location",0.5,2
"1755","Eliot, George","The Mill on the Floss","Europe","location",4,1
"1756","Eliot, George","The Mill on the Floss","Fox","location",0.5,2
"1757","Eliot, George","The Mill on the Floss","France","location",1.5,2
"1758","Eliot, George","The Mill on the Floss","Frances","person",2,1
"1759","Eliot, George","The Mill on the Floss","Frate","location",3,2
"1760","Eliot, George","The Mill on the Floss","French","location",1,2
"1761","Eliot, George","The Mill on the Floss","Fresh","location",1.59375,32
"1762","Eliot, George","The Mill on the Floss","FullDress","location",25,2
"1763","Eliot, George","The Mill on the Floss","Geoffrey Crayon","person",2,1
"1764","Eliot, George","The Mill on the Floss","George","person",-0.25,4
"1765","Eliot, George","The Mill on the Floss","Gil","person",1.33333333333333,6
"1766","Eliot, George","The Mill on the Floss","Grant","person",-0.333333333333333,3
"1767","Eliot, George","The Mill on the Floss","Gray","person",0.636363636363636,22
"1768","Eliot, George","The Mill on the Floss","Guinea","location",1.5,2
"1769","Eliot, George","The Mill on the Floss","Hamadryad","location",1,1
"1770","Eliot, George","The Mill on the Floss","Harry","person",-3,12
"1771","Eliot, George","The Mill on the Floss","Hicks","person",3,2
"1772","Eliot, George","The Mill on the Floss","Hill","location",-0.729166666666667,48
"1773","Eliot, George","The Mill on the Floss","Holland","person",-1.66666666666667,6
"1774","Eliot, George","The Mill on the Floss","Household Gods Chapter","person",2,1
"1775","Eliot, George","The Mill on the Floss","Howe","person",-0.0810810810810811,37
"1776","Eliot, George","The Mill on the Floss","Israel","location",0,1
"1777","Eliot, George","The Mill on the Floss","Jack","person",-3.33333333333333,3
"1778","Eliot, George","The Mill on the Floss","Jacob","person",4,8
"1779","Eliot, George","The Mill on the Floss","Jacobs","person",4,8
"1780","Eliot, George","The Mill on the Floss","James Torry","person",6,1
"1781","Eliot, George","The Mill on the Floss","Jane","person",1.33333333333333,15
"1782","Eliot, George","The Mill on the Floss","Jeremy Taylor","person",0,1
"1783","Eliot, George","The Mill on the Floss","John Crake","person",0,2
"1784","Eliot, George","The Mill on the Floss","John Gibbs","person",0,1
"1785","Eliot, George","The Mill on the Floss","John Wakem","person",-8,1
"1786","Eliot, George","The Mill on the Floss","John Wesley","person",-3,1
"1787","Eliot, George","The Mill on the Floss","Joy","person",2.23595505617978,89
"1788","Eliot, George","The Mill on the Floss","Kemp","person",0,2
"1789","Eliot, George","The Mill on the Floss","Kens","person",2,4
"1790","Eliot, George","The Mill on the Floss","Kezia","person",-0.866666666666667,15
"1791","Eliot, George","The Mill on the Floss","Laceham","location",0.636363636363636,11
"1792","Eliot, George","The Mill on the Floss","Ladies","person",3.69230769230769,26
"1793","Eliot, George","The Mill on the Floss","Lane","person",2.42307692307692,26
"1794","Eliot, George","The Mill on the Floss","Latin","location",5.96,50
"1795","Eliot, George","The Mill on the Floss","Latin","person",5.96,50
"1796","Eliot, George","The Mill on the Floss","Laura","person",2.25,8
"1797","Eliot, George","The Mill on the Floss","Lawe","person",1,1
"1798","Eliot, George","The Mill on the Floss","Leghorn","location",0,1
"1799","Eliot, George","The Mill on the Floss","Leo","person",2,3
"1800","Eliot, George","The Mill on the Floss","Lindum","location",0,3
"1801","Eliot, George","The Mill on the Floss","Lisa","person",-2,2
"1802","Eliot, George","The Mill on the Floss","London","location",8.5,2
"1803","Eliot, George","The Mill on the Floss","Lord","person",1.83333333333333,6
"1804","Eliot, George","The Mill on the Floss","Louisa","person",12,1
"1805","Eliot, George","The Mill on the Floss","Lucy Bertram","person",6,1
"1806","Eliot, George","The Mill on the Floss","Lucy Deane","person",1.80836236933798,287
"1807","Eliot, George","The Mill on the Floss","Luke Moggs","person",0.266666666666667,45
"1808","Eliot, George","The Mill on the Floss","Mab","person",-1.75,4
"1809","Eliot, George","The Mill on the Floss","Madonna","person",-2.5,2
"1810","Eliot, George","The Mill on the Floss","Maggie Tulliver","person",0.686567164179104,1139
"1811","Eliot, George","The Mill on the Floss","Margaret Beaton","person",0,1
"1812","Eliot, George","The Mill on the Floss","Mark","person",3.51685393258427,89
"1813","Eliot, George","The Mill on the Floss","Mars","location",16.6666666666667,3
"1814","Eliot, George","The Mill on the Floss","Martha","person",1.5,2
"1815","Eliot, George","The Mill on the Floss","Marty","person",-1.33333333333333,3
"1816","Eliot, George","The Mill on the Floss","Master Tom","person",2,11
"1817","Eliot, George","The Mill on the Floss","Measter Tom","person",-15,1
"1818","Eliot, George","The Mill on the Floss","Merry","person",-1,1
"1819","Eliot, George","The Mill on the Floss","Michaelmas","location",28,1
"1820","Eliot, George","The Mill on the Floss","Mill","location",1.96026490066225,151
"1821","Eliot, George","The Mill on the Floss","Mill A","person",5.27027027027027,37
"1822","Eliot, George","The Mill on the Floss","Miller","person",-1.04545454545455,22
"1823","Eliot, George","The Mill on the Floss","Mills","location",5.57142857142857,7
"1824","Eliot, George","The Mill on the Floss","Mills","person",5.57142857142857,7
"1825","Eliot, George","The Mill on the Floss","Miss Tulliver","person",1.03333333333333,30
"1826","Eliot, George","The Mill on the Floss","Molly","person",6,1
"1827","Eliot, George","The Mill on the Floss","Moses","person",0,1
"1828","Eliot, George","The Mill on the Floss","Mr Glegg","person",1.32407407407407,108
"1829","Eliot, George","The Mill on the Floss","Mr Gore","person",-0.333333333333333,6
"1830","Eliot, George","The Mill on the Floss","Mr Jeremy Tulliver","person",1.63272727272727,275
"1831","Eliot, George","The Mill on the Floss","Mr Moss","person",2.81818181818182,11
"1832","Eliot, George","The Mill on the Floss","Mr Pivart","person",-3,1
"1833","Eliot, George","The Mill on the Floss","Mr Poulter","person",0.230769230769231,26
"1834","Eliot, George","The Mill on the Floss","Mr Riley","person",5.17073170731707,41
"1835","Eliot, George","The Mill on the Floss","Mr Spray","person",-2,2
"1836","Eliot, George","The Mill on the Floss","Mr Stelling","person",0.5,2
"1837","Eliot, George","The Mill on the Floss","Mr Tom","person",2,27
"1838","Eliot, George","The Mill on the Floss","Mrs Deane","person",7,3
"1839","Eliot, George","The Mill on the Floss","Mrs Elizabeth Tulliver","person",2,2
"1840","Eliot, George","The Mill on the Floss","Mudport","person",5.6,15
"1841","Eliot, George","The Mill on the Floss","Nancy","person",0,1
"1842","Eliot, George","The Mill on the Floss","Nash","person",-2,1
"1843","Eliot, George","The Mill on the Floss","New Light","location",20,3
"1844","Eliot, George","The Mill on the Floss","Nice","location",0.904761904761905,21
"1845","Eliot, George","The Mill on the Floss","Nick","person",12.6666666666667,3
"1846","Eliot, George","The Mill on the Floss","Objection","person",0.714285714285714,7
"1847","Eliot, George","The Mill on the Floss","Opera","person",2.25,4
"1848","Eliot, George","The Mill on the Floss","Paradise","person",3,3
"1849","Eliot, George","The Mill on the Floss","Paris","location",1.41463414634146,41
"1850","Eliot, George","The Mill on the Floss","Park","location",6.18181818181818,11
"1851","Eliot, George","The Mill on the Floss","Parliament","location",1,2
"1852","Eliot, George","The Mill on the Floss","Paul","person",-1,2
"1853","Eliot, George","The Mill on the Floss","Pepper","person",2.25,4
"1854","Eliot, George","The Mill on the Floss","Peru","location",-7,1
"1855","Eliot, George","The Mill on the Floss","Peter","person",2,1
"1856","Eliot, George","The Mill on the Floss","Philip Wakem","person",0.352777777777778,360
"1857","Eliot, George","The Mill on the Floss","Pilgrim","person",7.5,2
"1858","Eliot, George","The Mill on the Floss","Pills","person",1.5,2
"1859","Eliot, George","The Mill on the Floss","Pink","person",-1.6,15
"1860","Eliot, George","The Mill on the Floss","Pratt","person",-3,1
"1861","Eliot, George","The Mill on the Floss","Prince","location",3.375,8
"1862","Eliot, George","The Mill on the Floss","Prior","person",4,2
"1863","Eliot, George","The Mill on the Floss","Providence","location",2.75,4
"1864","Eliot, George","The Mill on the Floss","Pug","person",-1.42857142857143,7
"1865","Eliot, George","The Mill on the Floss","Pullet","person",2.20359281437126,167
"1866","Eliot, George","The Mill on the Floss","Ralph","person",4.5,2
"1867","Eliot, George","The Mill on the Floss","Ralph Tulliver","person",8,1
"1868","Eliot, George","The Mill on the Floss","Rebecca","person",0,1
"1869","Eliot, George","The Mill on the Floss","Rector","location",2.14285714285714,7
"1870","Eliot, George","The Mill on the Floss","Riley","person",3.75925925925926,54
"1871","Eliot, George","The Mill on the Floss","River Street","location",2,2
"1872","Eliot, George","The Mill on the Floss","Robert","person",4,1
"1873","Eliot, George","The Mill on the Floss","Robert Bruce","person",4,1
"1874","Eliot, George","The Mill on the Floss","Robin Hood","person",3,1
"1875","Eliot, George","The Mill on the Floss","Roman Empire","person",6.5,2
"1876","Eliot, George","The Mill on the Floss","Rome","location",5,1
"1877","Eliot, George","The Mill on the Floss","Rose","person",0.642857142857143,42
"1878","Eliot, George","The Mill on the Floss","Rosy","person",-0.5,2
"1879","Eliot, George","The Mill on the Floss","Russia","location",24,2
"1880","Eliot, George","The Mill on the Floss","Sally","person",-1.375,8
"1881","Eliot, George","The Mill on the Floss","Salt","location",4.71428571428571,7
"1882","Eliot, George","The Mill on the Floss","San","location",3.60975609756098,123
"1883","Eliot, George","The Mill on the Floss","Saul","person",-1,2
"1884","Eliot, George","The Mill on the Floss","Scales","person",-4,1
"1885","Eliot, George","The Mill on the Floss","Scorn","person",-2.55555555555556,9
"1886","Eliot, George","The Mill on the Floss","Scotland","location",-2,1
"1887","Eliot, George","The Mill on the Floss","Scott","person",-1.5,2
"1888","Eliot, George","The Mill on the Floss","Shakespeare","person",-2.5,2
"1889","Eliot, George","The Mill on the Floss","Sophia Western","person",20,1
"1890","Eliot, George","The Mill on the Floss","South","location",-6,3
"1891","Eliot, George","The Mill on the Floss","Squire Darleigh","person",0,3
"1892","Eliot, George","The Mill on the Floss","St Ogg","location",4.57608695652174,92
"1893","Eliot, George","The Mill on the Floss","St Ogg","person",4.57608695652174,92
"1894","Eliot, George","The Mill on the Floss","St Oggs","location",4.57777777777778,90
"1895","Eliot, George","The Mill on the Floss","Stephen Guest","person",1.375,240
"1896","Eliot, George","The Mill on the Floss","Sutton","person",2,3
"1897","Eliot, George","The Mill on the Floss","Taylor","person",0,1
"1898","Eliot, George","The Mill on the Floss","Theodore Hook","person",3,1
"1899","Eliot, George","The Mill on the Floss","Thomas","person",0,2
"1900","Eliot, George","The Mill on the Floss","Tofton Road","location",12,1
"1901","Eliot, George","The Mill on the Floss","Tom Chapter","person",0,2
"1902","Eliot, George","The Mill on the Floss","Tom Comes Home Tom","person",0,1
"1903","Eliot, George","The Mill on the Floss","Tom Is","person",-0.75,8
"1904","Eliot, George","The Mill on the Floss","Tom Mr Tulliver","person",12,1
"1905","Eliot, George","The Mill on the Floss","Tom The","person",4.625,8
"1906","Eliot, George","The Mill on the Floss","Tom Tulliver","person",0.723772858517806,1039
"1907","Eliot, George","The Mill on the Floss","Torry","person",1.86666666666667,15
"1908","Eliot, George","The Mill on the Floss","Tucker","person",-7.33333333333333,3
"1909","Eliot, George","The Mill on the Floss","Tulliver","person",1.52730375426621,586
"1910","Eliot, George","The Mill on the Floss","Turkey","location",-2.25,4
"1911","Eliot, George","The Mill on the Floss","Upper Canada","location",15,1
"1912","Eliot, George","The Mill on the Floss","Walter","person",-3.66666666666667,3
"1913","Eliot, George","The Mill on the Floss","Walter Scott","person",-12,1
"1914","Eliot, George","The Mill on the Floss","Waterloo","location",48,1
"1915","Eliot, George","The Mill on the Floss","Wellington","location",9.83333333333333,6
"1916","Eliot, George","The Mill on the Floss","Wesley","person",-3,1
"1917","Eliot, George","The Mill on the Floss","Wright","person",0,1
"1918","Eliot, George","The Mill on the Floss","Yap","person",-1.6,15
"1919","Eliot, George","The Mill on the Floss","York","location",-1.25,4
"1920","Eliot, George","The Mill on the Floss",NA,NA,0.0945751320211234,2083
