"","author","title","sentence_nr","words","kind","anger","anticipation","disgust","fear","joy","negative","positive","sadness","surprise","trust","sentiment"
"14176","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9354,"Ford Bank","location",0,6,0,0,3,6,6,6,3,9,0
"14177","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9355,"Dear","person",0,9,0,0,9,0,18,0,9,27,18
"14178","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9355,"Ellinor","person",0,9,0,0,9,0,18,0,9,27,18
"14179","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9355,"Mr Wilkins","person",0,9,0,0,9,0,18,0,9,27,18
"14180","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9355,"Monro","person",0,9,0,0,9,0,18,0,9,27,18
"14181","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9355,"Wilkins","person",0,9,0,0,9,0,18,0,9,27,18
"14182","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9355,"Ellinor","location",0,9,0,0,9,0,18,0,9,27,18
"14183","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9355,"Miss Monro","person",0,9,0,0,9,0,18,0,9,27,18
"14184","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9355,"Miss","person",0,9,0,0,9,0,18,0,9,27,18
"14185","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9355,"Miss","location",0,9,0,0,9,0,18,0,9,27,18
"14186","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9356,"Ellinor","person",0,6,0,0,0,6,0,0,6,6,-6
"14187","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9356,"Dixon","person",0,6,0,0,0,6,0,0,6,6,-6
"14188","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9356,"Mr Ness","person",0,6,0,0,0,6,0,0,6,6,-6
"14189","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9356,"Ellinor","location",0,6,0,0,0,6,0,0,6,6,-6
"14190","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9356,"Dixon","location",0,6,0,0,0,6,0,0,6,6,-6
"14191","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9356,"Bel","person",0,6,0,0,0,6,0,0,6,6,-6
"14192","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9357,"Mark","person",0,1,0,1,0,1,1,0,0,0,0
"14193","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9358,NA,NA,0,1,0,0,1,0,1,0,2,1,1
"14194","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9359,"Dixon","person",0,2,0,0,0,0,0,0,0,0,0
"14195","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9359,"Dixon","location",0,2,0,0,0,0,0,0,0,0,0
"14196","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9360,"Monk","person",0,2,0,0,2,0,2,0,0,2,2
"14197","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9360,"Hamley","location",0,2,0,0,2,0,2,0,0,2,2
"14198","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9361,"Ellinor","person",5,5,0,0,0,5,10,0,0,0,5
"14199","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9361,"Dixon","person",5,5,0,0,0,5,10,0,0,0,5
"14200","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9361,"Mr Ness","person",5,5,0,0,0,5,10,0,0,0,5
"14201","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9361,"Ellinor","location",5,5,0,0,0,5,10,0,0,0,5
"14202","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9361,"Dixon","location",5,5,0,0,0,5,10,0,0,0,5
"14203","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9362,NA,NA,0,0,0,1,1,0,1,1,0,1,1
"14204","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9363,"Dixon","person",0,0,0,0,0,3,0,3,3,3,-3
"14205","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9363,"Ford Bank","location",0,0,0,0,0,3,0,3,3,3,-3
"14206","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9363,"Dixon","location",0,0,0,0,0,3,0,3,3,3,-3
"14207","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9364,"Death","location",1,1,1,1,0,1,0,1,1,0,-1
"14208","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9365,"Dear","person",0,4,0,0,0,4,4,0,0,0,0
"14209","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9365,"Dixon","person",0,4,0,0,0,4,4,0,0,0,0
"14210","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9365,"Dixon","location",0,4,0,0,0,4,4,0,0,0,0
"14211","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9365,"King","person",0,4,0,0,0,4,4,0,0,0,0
"14212","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9366,NA,NA,0,0,0,0,0,0,1,0,0,1,1
"14213","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9369,"Ford Bank","location",0,0,0,0,0,1,0,1,1,1,-1
"14214","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9373,"Miss","person",0,2,0,0,0,0,0,0,0,0,0
"14215","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9373,"Miss","location",0,2,0,0,0,0,0,0,0,0,0
"14216","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9374,NA,NA,0,0,0,0,0,1,1,0,0,0,0
"14217","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9376,NA,NA,0,0,0,0,0,1,0,1,1,0,-1
"14218","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9379,"Dixon","person",12,8,8,20,4,24,4,20,0,4,-20
"14219","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9379,"Dixon","location",12,8,8,20,4,24,4,20,0,4,-20
"14220","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9379,"King","person",12,8,8,20,4,24,4,20,0,4,-20
"14221","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9379,"Ann","person",12,8,8,20,4,24,4,20,0,4,-20
"14222","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9380,"Wilkins","person",4,0,4,4,0,12,4,8,0,0,-8
"14223","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9380,"Hamley","location",4,0,4,4,0,12,4,8,0,0,-8
"14224","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9380,"Miss","person",4,0,4,4,0,12,4,8,0,0,-8
"14225","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9380,"Miss","location",4,0,4,4,0,12,4,8,0,0,-8
"14226","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9381,NA,NA,0,0,1,1,0,1,1,1,1,1,0
"14227","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9382,"Ellinor","person",0,0,0,0,0,4,0,0,0,0,-4
"14228","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9382,"Ellinor","location",0,0,0,0,0,4,0,0,0,0,-4
"14229","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9382,"Miss","person",0,0,0,0,0,4,0,0,0,0,-4
"14230","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9382,"Miss","location",0,0,0,0,0,4,0,0,0,0,-4
"14231","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9383,"Ellinor","person",0,0,0,0,0,0,2,0,0,0,2
"14232","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9383,"Ellinor","location",0,0,0,0,0,0,2,0,0,0,2
"14233","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9384,"Don","person",0,0,0,0,2,0,4,0,0,4,4
"14234","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9384,"Hall","person",0,0,0,0,2,0,4,0,0,4,4
"14235","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9385,"Dixon","person",4,2,4,4,2,4,2,4,2,2,-2
"14236","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9385,"Dixon","location",4,2,4,4,2,4,2,4,2,2,-2
"14237","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9389,NA,NA,0,1,0,0,1,1,1,1,0,2,0
"14238","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9390,NA,NA,0,0,0,0,0,1,0,0,0,0,-1
"14239","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9391,NA,NA,0,2,1,1,2,2,2,1,0,2,0
"14240","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9393,"Ellinor","person",0,60,0,0,30,0,60,0,0,30,60
"14241","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9393,"Mr Wilkins","person",0,60,0,0,30,0,60,0,0,30,60
"14242","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9393,"Dixon","person",0,60,0,0,30,0,60,0,0,30,60
"14243","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9393,"Wilkins","person",0,60,0,0,30,0,60,0,0,30,60
"14244","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9393,"Ellinor","location",0,60,0,0,30,0,60,0,0,30,60
"14245","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9393,"Lent","person",0,60,0,0,30,0,60,0,0,30,60
"14246","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9393,"Molly","person",0,60,0,0,30,0,60,0,0,30,60
"14247","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9393,"Dixon","location",0,60,0,0,30,0,60,0,0,30,60
"14248","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9393,"Light","location",0,60,0,0,30,0,60,0,0,30,60
"14249","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9393,"Ann","person",0,60,0,0,30,0,60,0,0,30,60
"14250","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9394,"Dixon","person",0,4,0,8,4,8,4,8,0,4,-4
"14251","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9394,"Molly","person",0,4,0,8,4,8,4,8,0,4,-4
"14252","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9394,"Hamley","location",0,4,0,8,4,8,4,8,0,4,-4
"14253","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9394,"Dixon","location",0,4,0,8,4,8,4,8,0,4,-4
"14254","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9396,"Chester","location",0,14,0,0,0,0,0,0,0,7,0
"14255","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9396,"Monro","person",0,14,0,0,0,0,0,0,0,7,0
"14256","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9396,"Miss Monro","person",0,14,0,0,0,0,0,0,0,7,0
"14257","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9396,"East Chester","location",0,14,0,0,0,0,0,0,0,7,0
"14258","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9396,"Loy","person",0,14,0,0,0,0,0,0,0,7,0
"14259","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9396,"Miss","person",0,14,0,0,0,0,0,0,0,7,0
"14260","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9396,"Miss","location",0,14,0,0,0,0,0,0,0,7,0
"14261","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9397,NA,NA,0,1,0,0,0,0,0,0,0,0,0
"14262","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9398,"Monro","person",0,0,0,0,4,0,12,0,0,8,12
"14263","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9398,"Miss Monro","person",0,0,0,0,4,0,12,0,0,8,12
"14264","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9398,"Miss","person",0,0,0,0,4,0,12,0,0,8,12
"14265","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9398,"Miss","location",0,0,0,0,4,0,12,0,0,8,12
"14266","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9400,"Monro","person",0,4,0,0,12,4,20,0,0,20,16
"14267","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9400,"Miss Monro","person",0,4,0,0,12,4,20,0,0,20,16
"14268","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9400,"Miss","person",0,4,0,0,12,4,20,0,0,20,16
"14269","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9400,"Miss","location",0,4,0,0,12,4,20,0,0,20,16
"14270","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9401,"Monro","person",0,5,0,0,5,0,10,0,5,5,10
"14271","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9401,"Miss Monro","person",0,5,0,0,5,0,10,0,5,5,10
"14272","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9401,"Bel","person",0,5,0,0,5,0,10,0,5,5,10
"14273","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9401,"Miss","person",0,5,0,0,5,0,10,0,5,5,10
"14274","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9401,"Miss","location",0,5,0,0,5,0,10,0,5,5,10
"14275","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9402,"Ellinor","person",7,7,7,21,0,28,7,14,0,7,-21
"14276","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9402,"Monro","person",7,7,7,21,0,28,7,14,0,7,-21
"14277","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9402,"Mr Ness","person",7,7,7,21,0,28,7,14,0,7,-21
"14278","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9402,"Ellinor","location",7,7,7,21,0,28,7,14,0,7,-21
"14279","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9402,"Miss Monro","person",7,7,7,21,0,28,7,14,0,7,-21
"14280","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9402,"Miss","person",7,7,7,21,0,28,7,14,0,7,-21
"14281","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9402,"Miss","location",7,7,7,21,0,28,7,14,0,7,-21
"14282","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9403,"Dixon","person",3,0,3,3,0,12,3,6,0,3,-9
"14283","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9403,"Dixon","location",3,0,3,3,0,12,3,6,0,3,-9
"14284","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9403,"King","person",3,0,3,3,0,12,3,6,0,3,-9
"14285","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9404,"Chester","location",0,6,0,0,0,0,0,0,0,0,0
"14286","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9404,"Ellinor","person",0,6,0,0,0,0,0,0,0,0,0
"14287","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9404,"Dixon","person",0,6,0,0,0,0,0,0,0,0,0
"14288","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9404,"Ellinor","location",0,6,0,0,0,0,0,0,0,0,0
"14289","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9404,"East Chester","location",0,6,0,0,0,0,0,0,0,0,0
"14290","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9404,"Dixon","location",0,6,0,0,0,0,0,0,0,0,0
"14291","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9405,"Dixon","person",0,0,0,0,0,4,0,0,0,4,-4
"14292","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9405,"Dixon","location",0,0,0,0,0,4,0,0,0,4,-4
"14293","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9406,"Ellinor","person",0,0,0,0,8,0,12,0,0,0,12
"14294","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9406,"Dixon","person",0,0,0,0,8,0,12,0,0,0,12
"14295","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9406,"Ellinor","location",0,0,0,0,8,0,12,0,0,0,12
"14296","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9406,"Dixon","location",0,0,0,0,8,0,12,0,0,0,12
"14297","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9407,"Ellinor","person",9,6,6,3,9,18,15,12,3,12,-3
"14298","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9407,"Ellinor","location",9,6,6,3,9,18,15,12,3,12,-3
"14299","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9407,"Mr Osbaldistone","person",9,6,6,3,9,18,15,12,3,12,-3
"14300","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9408,"John","person",5,5,0,10,0,5,5,5,0,5,0
"14301","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9408,"Johnson","person",5,5,0,10,0,5,5,5,0,5,0
"14302","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9408,"Ellinor","person",5,5,0,10,0,5,5,5,0,5,0
"14303","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9408,"Ellinor","location",5,5,0,10,0,5,5,5,0,5,0
"14304","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9408,"Mr Johnson","person",5,5,0,10,0,5,5,5,0,5,0
"14305","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9409,"Howe","person",0,6,0,0,6,0,6,0,0,12,6
"14306","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9409,"Wilkins","person",0,6,0,0,6,0,6,0,0,12,6
"14307","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9409,"Miss Wilkins","person",0,6,0,0,6,0,6,0,0,12,6
"14308","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9409,"Ford Bank","location",0,6,0,0,6,0,6,0,0,12,6
"14309","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9409,"Miss","person",0,6,0,0,6,0,6,0,0,12,6
"14310","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9409,"Miss","location",0,6,0,0,6,0,6,0,0,12,6
"14311","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9411,"Ellinor","person",2,0,4,6,0,6,0,4,0,0,-6
"14312","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9411,"Ellinor","location",2,0,4,6,0,6,0,4,0,0,-6
"14313","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9412,"Aunt","person",0,1,0,1,0,1,0,0,1,0,-1
"14314","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9413,NA,NA,0,1,0,0,0,0,0,0,0,0,0
"14315","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9414,"Dixon","person",0,2,0,0,2,2,2,0,0,0,0
"14316","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9414,"Dixon","location",0,2,0,0,2,2,2,0,0,0,0
"14317","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9416,NA,NA,2,0,3,1,0,3,0,3,1,0,-3
"14318","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9417,NA,NA,0,1,0,0,0,2,0,1,0,0,-2
"14319","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9418,"Monro","person",5,5,5,0,10,10,15,10,5,5,5
"14320","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9418,"Miss Monro","person",5,5,5,0,10,10,15,10,5,5,5
"14321","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9418,"Hamley","location",5,5,5,0,10,10,15,10,5,5,5
"14322","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9418,"Miss","person",5,5,5,0,10,10,15,10,5,5,5
"14323","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9418,"Miss","location",5,5,5,0,10,10,15,10,5,5,5
"14324","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9419,"Chester","location",0,0,0,0,0,4,0,4,0,0,-4
"14325","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9419,"Ellinor","person",0,0,0,0,0,4,0,4,0,0,-4
"14326","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9419,"Ellinor","location",0,0,0,0,0,4,0,4,0,0,-4
"14327","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9419,"East Chester","location",0,0,0,0,0,4,0,4,0,0,-4
"14328","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9420,"Chester","location",0,0,9,0,18,9,18,0,0,0,9
"14329","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9420,"Ellinor","person",0,0,9,0,18,9,18,0,0,0,9
"14330","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9420,"Monro","person",0,0,9,0,18,9,18,0,0,0,9
"14331","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9420,"Ellinor","location",0,0,9,0,18,9,18,0,0,0,9
"14332","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9420,"Miss Monro","person",0,0,9,0,18,9,18,0,0,0,9
"14333","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9420,"East Chester","location",0,0,9,0,18,9,18,0,0,0,9
"14334","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9420,"Hamley","location",0,0,9,0,18,9,18,0,0,0,9
"14335","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9420,"Miss","person",0,0,9,0,18,9,18,0,0,0,9
"14336","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9420,"Miss","location",0,0,9,0,18,9,18,0,0,0,9
"14337","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9421,NA,NA,0,0,0,0,0,0,0,0,0,1,0
"14338","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9422,"Wilson","person",0,0,0,0,2,0,2,0,2,2,2
"14339","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9422,"Canon Wilson","person",0,0,0,0,2,0,2,0,2,2,2
"14340","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9423,NA,NA,0,1,0,0,1,0,1,0,0,1,1
"14341","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9424,NA,NA,0,2,0,0,2,0,2,0,0,1,2
"14342","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9425,NA,NA,1,1,0,1,1,1,1,0,1,1,0
"14343","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9426,NA,NA,0,0,0,1,0,0,1,0,0,0,1
"14344","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9428,NA,NA,1,0,1,0,0,1,1,0,0,1,0
"14345","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9429,"Ellinor","person",0,0,0,4,4,0,8,0,4,4,8
"14346","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9429,"Ellinor","location",0,0,0,4,4,0,8,0,4,4,8
"14347","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9429,"Gray","person",0,0,0,4,4,0,8,0,4,4,8
"14348","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9429,"Gal","person",0,0,0,4,4,0,8,0,4,4,8
"14349","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9430,NA,NA,0,0,0,0,1,0,1,0,0,0,1
"14350","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9431,"Dear","person",0,0,0,0,0,0,1,0,0,0,1
"14351","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9432,NA,NA,0,0,0,0,1,0,1,0,0,1,1
"14352","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9433,NA,NA,0,1,0,0,2,1,2,0,1,1,1
"14353","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9434,"Peace","person",0,14,0,0,21,0,28,0,14,21,28
"14354","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9434,"Ellinor","person",0,14,0,0,21,0,28,0,14,21,28
"14355","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9434,"Monro","person",0,14,0,0,21,0,28,0,14,21,28
"14356","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9434,"Ellinor","location",0,14,0,0,21,0,28,0,14,21,28
"14357","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9434,"Miss Monro","person",0,14,0,0,21,0,28,0,14,21,28
"14358","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9434,"Miss","person",0,14,0,0,21,0,28,0,14,21,28
"14359","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9434,"Miss","location",0,14,0,0,21,0,28,0,14,21,28
"14360","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9435,"Tom","person",0,4,0,0,12,0,20,0,4,12,20
"14361","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9435,"Chester","location",0,4,0,0,12,0,20,0,4,12,20
"14362","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9435,"Norman","person",0,4,0,0,12,0,20,0,4,12,20
"14363","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9435,"East Chester","location",0,4,0,0,12,0,20,0,4,12,20
"14364","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9436,NA,NA,0,1,0,0,1,0,2,1,0,1,2
"14365","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9437,"Ellinor","person",0,0,0,0,0,0,2,0,0,2,2
"14366","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9437,"Ellinor","location",0,0,0,0,0,0,2,0,0,2,2
"14367","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9438,NA,NA,0,2,0,1,2,2,4,2,0,3,2
"14368","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9440,"Ellinor","person",0,0,0,13,26,13,78,13,0,52,65
"14369","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9440,"Monro","person",0,0,0,13,26,13,78,13,0,52,65
"14370","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9440,"Wilkins","person",0,0,0,13,26,13,78,13,0,52,65
"14371","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9440,"Ellinor","location",0,0,0,13,26,13,78,13,0,52,65
"14372","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9440,"Miss Monro","person",0,0,0,13,26,13,78,13,0,52,65
"14373","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9440,"Lent","person",0,0,0,13,26,13,78,13,0,52,65
"14374","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9440,"Miss Wilkins","person",0,0,0,13,26,13,78,13,0,52,65
"14375","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9440,"King","person",0,0,0,13,26,13,78,13,0,52,65
"14376","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9440,"Bel","person",0,0,0,13,26,13,78,13,0,52,65
"14377","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9440,"Miss","person",0,0,0,13,26,13,78,13,0,52,65
"14378","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9440,"Household","person",0,0,0,13,26,13,78,13,0,52,65
"14379","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9440,"Miss","location",0,0,0,13,26,13,78,13,0,52,65
"14380","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9440,"Ann","person",0,0,0,13,26,13,78,13,0,52,65
"14381","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9441,"Ellinor","person",16,24,0,8,16,24,32,8,16,32,8
"14382","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9441,"Monro","person",16,24,0,8,16,24,32,8,16,32,8
"14383","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9441,"Ellinor","location",16,24,0,8,16,24,32,8,16,32,8
"14384","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9441,"Miss Monro","person",16,24,0,8,16,24,32,8,16,32,8
"14385","Gaskell, Elizabeth Cleghorn","A Dark Night's Work",9441,"King","person",16,24,0,8,16,24,32,8,16,32,8
